Code,buying value,average value,selling value,date
RUB,12.055676,12.176221,12.296766,10/11/2023
SAR,322.650152,325.876328,329.102504,10/11/2023
SDG,2.017448,2.037621,2.057793,10/11/2023
SEK,111.182345,112.294057,113.405768,10/11/2023
SGD,887.621034,896.496348,905.371662,10/11/2023
SSP,1.186628,1.198493,1.210358,10/11/2023
SZL,63.54539,64.180779,64.816169,10/11/2023
TRY,43.643207,44.079595,44.515983,10/11/2023
TZS,0.482275,0.487098,0.49192,10/11/2023
UGX,0.322525,0.32575,0.328975,10/11/2023
USD,"1,210.23","1,222.33","1,234.43",10/11/2023
XAF,1.922446,1.941668,1.960891,10/11/2023
XDR,"1,590.36","1,606.26","1,622.16",10/11/2023
XOF,1.949676,1.969171,1.988665,10/11/2023
ZAR,63.54781,64.183224,64.818638,10/11/2023
ZMW,56.486741,57.051551,57.616361,10/11/2023
ZWD,3.189553,3.221446,3.253338,10/11/2023
AED,329.483533,332.778036,336.072539,10/10/2023
AOA,1.448582,1.463067,1.477551,10/10/2023
AUD,775.481747,783.235781,790.989816,10/10/2023
BIF,0.426588,0.430853,0.435118,10/10/2023
CAD,889.999635,898.898732,907.79783,10/10/2023
CHF,"1,336.22","1,349.58","1,362.94",10/10/2023
CNY,165.986737,167.646437,169.306136,10/10/2023
DKK,171.468841,173.183356,174.897871,10/10/2023
EGP,39.291438,39.684313,40.077188,10/10/2023
ETB,21.705744,21.922779,22.139815,10/10/2023
EUR,"1,278.55","1,291.34","1,304.12",10/10/2023
GBP,"1,480.11","1,494.91","1,509.71",10/10/2023
GHS,102.775535,103.803187,104.830838,10/10/2023
GNF,0.140986,0.142395,0.143805,10/10/2023
HKD,154.679443,156.226082,157.77272,10/10/2023
ILS,307.698523,310.775198,313.851872,10/10/2023
INR,14.535442,14.680782,14.826122,10/10/2023
JPY,8.135418,8.216764,8.29811,10/10/2023
KES,8.126947,8.208208,8.28947,10/10/2023
KMF,2.587965,2.613842,2.639719,10/10/2023
KRW,0.895531,0.904486,0.91344,10/10/2023
KWD,"3,915.29","3,954.44","3,993.59",10/10/2023
LSL,62.610349,63.236389,63.862429,10/10/2023
LYD,247.448626,249.922862,252.397098,10/10/2023
MAD,117.585082,118.760814,119.936546,10/10/2023
MRO,3.385472,3.419323,3.453174,10/10/2023
MUR,27.379661,27.65343,27.927199,10/10/2023
MWK,1.050434,1.060937,1.071441,10/10/2023
MZN,18.944724,19.134152,19.32358,10/10/2023
NGN,1.593804,1.60974,1.625677,10/10/2023
NOK,111.899668,113.018552,114.137436,10/10/2023
PLN,279.793645,282.591299,285.388953,10/10/2023
QAR,331.896627,335.215258,338.53389,10/10/2023
RUB,12.159259,12.280839,12.402419,10/10/2023
SAR,322.636954,325.862998,329.089042,10/10/2023
SDG,2.017366,2.037538,2.057709,10/10/2023
SEK,110.391182,111.494982,112.598783,10/10/2023
SGD,885.571595,894.426417,903.281238,10/10/2023
SSP,1.197471,1.209444,1.221418,10/10/2023
SZL,62.615794,63.241889,63.867984,10/10/2023
TRY,43.638396,44.074736,44.511076,10/10/2023
TZS,0.482861,0.487689,0.492517,10/10/2023
UGX,0.322512,0.325737,0.328962,10/10/2023
USD,"1,210.18","1,222.28","1,234.38",10/10/2023
XAF,1.913896,1.933033,1.95217,10/10/2023
XDR,"1,587.90","1,603.78","1,619.65",10/10/2023
XOF,1.942335,1.961756,1.981178,10/10/2023
ZAR,62.612769,63.238833,63.864898,10/10/2023
ZMW,56.353126,56.9166,57.480075,10/10/2023
ZWD,3.189423,3.221314,3.253205,10/10/2023
AED,329.199762,332.491428,335.783093,10/9/2023
AOA,1.447353,1.461826,1.476298,10/9/2023
AUD,768.536232,776.220818,783.905404,10/9/2023
BIF,0.42683,0.431098,0.435366,10/9/2023
CAD,885.565099,894.419856,903.274612,10/9/2023
CHF,"1,329.16","1,342.45","1,355.74",10/9/2023
CNY,165.870094,167.528628,169.187161,10/9/2023
DKK,171.154083,172.865451,174.576819,10/9/2023
EGP,39.074312,39.465016,39.855719,10/9/2023
ETB,21.690956,21.907843,22.124731,10/9/2023
EUR,"1,276.26","1,289.02","1,301.78",10/9/2023
GBP,"1,475.77","1,490.52","1,505.28",10/9/2023
GHS,103.172604,104.204225,105.235847,10/9/2023
GNF,0.140866,0.142275,0.143683,10/9/2023
HKD,154.427296,155.971413,157.51553,10/9/2023
ILS,309.83219,312.930199,316.028208,10/9/2023
INR,14.526133,14.671379,14.816626,10/9/2023
JPY,8.104938,8.185979,8.26702,10/9/2023
KES,8.126098,8.207351,8.288603,10/9/2023
KMF,2.586978,2.612845,2.638712,10/9/2023
KRW,0.894167,0.903108,0.912049,10/9/2023
KWD,"3,911.08","3,950.19","3,989.30",10/9/2023
LSL,62.51249,63.137552,63.762614,10/9/2023
LYD,246.92068,249.389637,251.858594,10/9/2023
MAD,117.627396,118.803552,119.979707,10/9/2023
MRO,3.382599,3.416422,3.450244,10/9/2023
MUR,27.356432,27.629968,27.903505,10/9/2023
MWK,1.042288,1.05271,1.063132,10/9/2023
MZN,18.947997,19.137458,19.326919,10/9/2023
NGN,1.56585,1.581507,1.597164,10/9/2023
NOK,110.722541,111.829655,112.936768,10/9/2023
PLN,278.689907,281.476525,284.263142,10/9/2023
QAR,331.615041,334.930857,338.246672,10/9/2023
RUB,12.054629,12.175163,12.295697,10/9/2023
SAR,322.380152,325.603628,328.827104,10/9/2023
SDG,2.016259,2.036419,2.05658,10/9/2023
SEK,109.998864,111.098742,112.198619,10/9/2023
SGD,883.914608,892.752862,901.591115,10/9/2023
SSP,1.185572,1.197427,1.209281,10/9/2023
SZL,62.51249,63.137552,63.762614,10/9/2023
TRY,43.642483,44.078864,44.515245,10/9/2023
TZS,0.482451,0.487275,0.492099,10/9/2023
UGX,0.322843,0.326071,0.329299,10/9/2023
USD,"1,209.15","1,221.24","1,233.33",10/9/2023
XAF,1.940082,1.959481,1.97888,10/9/2023
XDR,"1,586.55","1,602.42","1,618.28",10/9/2023
XOF,1.944314,1.963756,1.983197,10/9/2023
ZAR,62.50584,63.130835,63.755831,10/9/2023
ZMW,56.568305,57.133931,57.699557,10/9/2023
ZWD,3.186717,3.218581,3.250445,10/9/2023
AED,329.169814,332.46118,335.752545,10/6/2023
AOA,1.447826,1.462303,1.47678,10/6/2023
AUD,768.647672,776.333373,784.019073,10/6/2023
BIF,0.426791,0.431059,0.435326,10/6/2023
CAD,880.871442,889.679266,898.487091,10/6/2023
CHF,"1,322.99","1,336.22","1,349.45",10/6/2023
CNY,165.588411,167.244128,168.899845,10/6/2023
DKK,170.799981,172.507808,174.215636,10/6/2023
EGP,39.254531,39.647037,40.039543,10/6/2023
ETB,21.695632,21.912567,22.129501,10/6/2023
EUR,"1,273.72","1,286.46","1,299.20",10/6/2023
GBP,"1,471.34","1,486.05","1,500.77",10/6/2023
GHS,103.560388,104.595887,105.631386,10/6/2023
GNF,0.140853,0.142262,0.14367,10/6/2023
HKD,154.388462,155.93219,157.475919,10/6/2023
ILS,312.607769,315.733531,318.859293,10/6/2023
INR,14.526625,14.671876,14.817128,10/6/2023
JPY,8.122336,8.203551,8.284766,10/6/2023
KES,8.130195,8.211488,8.292782,10/6/2023
KMF,2.579488,2.605281,2.631073,10/6/2023
KRW,0.895899,0.904857,0.913815,10/6/2023
KWD,"3,909.21","3,948.30","3,987.39",10/6/2023
LSL,61.839413,62.457745,63.076076,10/6/2023
LYD,246.898217,249.366949,251.835682,10/6/2023
MAD,117.399673,118.573551,119.747429,10/6/2023
MRO,3.382292,3.416111,3.449931,10/6/2023
MUR,27.353943,27.627455,27.900967,10/6/2023
MWK,1.03373,1.044066,1.054402,10/6/2023
MZN,18.926929,19.116179,19.305429,10/6/2023
NGN,1.586261,1.602123,1.617984,10/6/2023
NOK,109.974953,111.074592,112.17423,10/6/2023
PLN,276.855829,279.624108,282.392386,10/6/2023
QAR,331.489359,334.803918,338.118476,10/6/2023
RUB,11.982199,12.102008,12.221818,10/6/2023
SAR,322.359287,325.582555,328.805822,10/6/2023
SDG,2.015471,2.035624,2.055776,10/6/2023
SEK,109.588665,110.684441,111.780217,10/6/2023
SGD,883.640145,892.475654,901.311163,10/6/2023
SSP,1.185464,1.197318,1.209171,10/6/2023
SZL,61.839413,62.457745,63.076076,10/6/2023
TRY,43.798107,44.236043,44.67398,10/6/2023
TZS,0.482407,0.487231,0.492054,10/6/2023
UGX,0.322814,0.326042,0.32927,10/6/2023
USD,"1,209.04","1,221.13","1,233.22",10/6/2023
XAF,1.907866,1.926943,1.94602,10/6/2023
XDR,"1,583.98","1,599.81","1,615.65",10/6/2023
XOF,1.938092,1.957471,1.97685,10/6/2023
ZAR,61.823091,62.441259,63.059428,10/6/2023
ZMW,56.695549,57.262447,57.829345,10/6/2023
ZWD,3.186427,3.218288,3.250149,10/6/2023
SZL,62.624079,63.250257,63.876434,10/5/2023
TRY,43.842173,44.280551,44.718928,10/5/2023
TZS,0.481649,0.486465,0.491281,10/5/2023
UGX,0.323315,0.326548,0.329781,10/5/2023
USD,"1,208.66","1,220.74","1,232.83",10/5/2023
XAF,1.911489,1.930602,1.949715,10/5/2023
XDR,"1,582.48","1,598.30","1,614.13",10/5/2023
XOF,1.930828,1.950134,1.96944,10/5/2023
ZAR,62.576337,63.202037,63.827737,10/5/2023
ZMW,56.811049,57.379102,57.947156,10/5/2023
ZWD,3.185412,3.217263,3.249114,10/5/2023
AED,329.069212,332.359572,335.649931,10/5/2023
AOA,1.447365,1.461837,1.47631,10/5/2023
AUD,769.12807,776.818574,784.509078,10/5/2023
BIF,0.426655,0.430922,0.435188,10/5/2023
CAD,880.752261,889.558894,898.365527,10/5/2023
CHF,"1,321.24","1,334.45","1,347.66",10/5/2023
CNY,165.535675,167.190865,168.846054,10/5/2023
DKK,170.479681,172.184306,173.888931,10/5/2023
EGP,39.24203,39.63441,40.026791,10/5/2023
ETB,21.688723,21.905588,22.122453,10/5/2023
EUR,"1,271.26","1,283.98","1,296.69",10/5/2023
GBP,"1,469.06","1,483.75","1,498.44",10/5/2023
GHS,103.972191,105.011808,106.051425,10/5/2023
GNF,0.140808,0.142216,0.143624,10/5/2023
HKD,154.373135,155.916711,157.460286,10/5/2023
ILS,313.643743,316.779864,319.915984,10/5/2023
INR,14.518977,14.664152,14.809327,10/5/2023
JPY,8.135462,8.216808,8.298154,10/5/2023
KES,8.133649,8.214977,8.296305,10/5/2023
KMF,2.573832,2.599568,2.625304,10/5/2023
KRW,0.895614,0.904569,0.913524,10/5/2023
KWD,"3,908.22","3,947.30","3,986.37",10/5/2023
LSL,62.584193,63.209972,63.835751,10/5/2023
LYD,246.201358,248.663123,251.124888,10/5/2023
MAD,117.288556,118.461323,119.63409,10/5/2023
MRO,3.381214,3.415023,3.448832,10/5/2023
MUR,27.339188,27.612552,27.885917,10/5/2023
MWK,1.048509,1.058993,1.069477,10/5/2023
MZN,18.94024,19.129623,19.319006,10/5/2023
NGN,1.617786,1.633962,1.650138,10/5/2023
NOK,110.116997,111.218056,112.319115,10/5/2023
PLN,276.110148,278.870971,281.631794,10/5/2023
QAR,331.429112,334.743069,338.057025,10/5/2023
RUB,12.134299,12.25563,12.376961,10/5/2023
SAR,322.256624,325.478865,328.701105,10/5/2023
SDG,2.014829,2.034975,2.055122,10/5/2023
SEK,109.494539,110.589374,111.684209,10/5/2023
SGD,882.133755,890.954201,899.774648,10/5/2023
SSP,1.195361,1.207313,1.219265,10/5/2023
AED,328.734207,332.021217,335.308227,10/4/2023
AOA,1.445889,1.460347,1.474804,10/4/2023
AUD,761.400975,769.014216,776.627457,10/4/2023
BIF,0.42622,0.430482,0.434744,10/4/2023
CAD,880.655735,889.461403,898.267071,10/4/2023
CHF,"1,309.75","1,322.85","1,335.94",10/4/2023
CNY,165.36685,167.020351,168.673853,10/4/2023
DKK,169.449751,171.144077,172.838404,10/4/2023
EGP,39.011839,39.401918,39.791997,10/4/2023
ETB,21.66781,21.884467,22.101123,10/4/2023
EUR,"1,263.69","1,276.32","1,288.96",10/4/2023
GBP,"1,457.42","1,471.99","1,486.57",10/4/2023
GHS,103.954899,104.994343,106.033787,10/4/2023
GNF,0.140665,0.142071,0.143478,10/4/2023
HKD,154.184905,155.726598,157.268292,10/4/2023
ILS,313.502565,316.637274,319.771983,10/4/2023
INR,14.504773,14.649806,14.794839,10/4/2023
JPY,8.090942,8.171843,8.252744,10/4/2023
KES,8.130787,8.212086,8.293386,10/4/2023
KMF,2.563963,2.5896,2.615237,10/4/2023
KRW,0.887456,0.89633,0.905203,10/4/2023
KWD,"3,903.98","3,943.02","3,982.05",10/4/2023
LSL,62.378493,63.002215,63.625937,10/4/2023
LYD,246.010032,248.469883,250.929735,10/4/2023
MAD,116.855006,118.023439,119.191871,10/4/2023
MRO,3.377766,3.41154,3.445314,10/4/2023
MUR,27.287157,27.560001,27.832845,10/4/2023
MWK,1.041402,1.051815,1.062228,10/4/2023
MZN,18.920923,19.110113,19.299303,10/4/2023
NGN,1.57448,1.590223,1.605966,10/4/2023
NOK,110.074722,111.175358,112.275994,10/4/2023
PLN,272.740567,275.467697,278.194827,10/4/2023
QAR,331.141205,334.452282,337.76336,10/4/2023
RUB,12.148487,12.26996,12.391432,10/4/2023
SAR,321.911059,325.129845,328.34863,10/4/2023
SDG,2.012774,2.0329,2.053026,10/4/2023
SEK,108.773724,109.861351,110.948979,10/4/2023
SGD,878.412947,887.196189,895.979431,10/4/2023
SSP,1.183878,1.195716,1.207553,10/4/2023
SZL,62.385134,63.008922,63.632711,10/4/2023
TRY,43.830664,44.268927,44.707189,10/4/2023
TZS,0.481762,0.486579,0.491396,10/4/2023
UGX,0.322986,0.326215,0.329445,10/4/2023
USD,"1,207.42","1,219.50","1,231.57",10/4/2023
XAF,1.90954,1.928633,1.947726,10/4/2023
XDR,"1,578.22","1,594.00","1,609.79",10/4/2023
XOF,1.928858,1.948145,1.967432,10/4/2023
ZAR,62.382719,63.006483,63.630248,10/4/2023
ZMW,57.021157,57.591311,58.161465,10/4/2023
ZWD,3.182163,3.213982,3.2458,10/4/2023
AED,328.320814,331.603691,334.886567,10/3/2023
AOA,1.444111,1.45855,1.47299,10/3/2023
AUD,761.549784,769.164513,776.779241,10/3/2023
BIF,0.425696,0.429953,0.434209,10/3/2023
CAD,880.118201,888.918494,897.718787,10/3/2023
CHF,"1,311.52","1,324.63","1,337.75",10/3/2023
CNY,165.163446,166.814914,168.466381,10/3/2023
DKK,169.209368,170.90129,172.593213,10/3/2023
EGP,39.027165,39.417398,39.80763,10/3/2023
ETB,21.642967,21.859375,22.075783,10/3/2023
EUR,"1,262.13","1,274.75","1,287.37",10/3/2023
GBP,"1,455.08","1,469.63","1,484.18",10/3/2023
GHS,104.005511,105.045461,106.085411,10/3/2023
GNF,0.140492,0.141897,0.143301,10/3/2023
HKD,154.010932,155.550886,157.09084,10/3/2023
ILS,313.617416,316.753274,319.889131,10/3/2023
INR,14.497182,14.64214,14.787097,10/3/2023
JPY,8.045415,8.125861,8.206307,10/3/2023
KES,8.126213,8.207466,8.28872,10/3/2023
KMF,2.589752,2.615647,2.641541,10/3/2023
KRW,0.885761,0.894618,0.903475,10/3/2023
KWD,"3,898.42","3,937.40","3,976.38",10/3/2023
LSL,62.60506,63.231048,63.857035,10/3/2023
LYD,246.622139,249.088111,251.554084,10/3/2023
MAD,116.56656,117.732108,118.897656,10/3/2023
MRO,3.373611,3.407344,3.441077,10/3/2023
MUR,27.069688,27.340358,27.611027,10/3/2023
MWK,1.115493,1.126646,1.1378,10/3/2023
MZN,18.894635,19.083562,19.27249,10/3/2023
NGN,1.572543,1.588267,1.603991,10/3/2023
NOK,110.731027,111.838225,112.945424,10/3/2023
PLN,273.030973,275.761007,278.491041,10/3/2023
QAR,330.710983,334.017759,337.324535,10/3/2023
RUB,12.138368,12.259739,12.381111,10/3/2023
SAR,321.531987,324.746982,327.961977,10/3/2023
SDG,2.010298,2.030399,2.0505,10/3/2023
SEK,108.89981,109.988698,111.077586,10/3/2023
SGD,877.332485,886.104923,894.877362,10/3/2023
SSP,1.182422,1.194245,1.206068,10/3/2023
SZL,62.605663,63.231657,63.85765,10/3/2023
TRY,43.828004,44.26624,44.704476,10/3/2023
TZS,0.47936,0.484153,0.488947,10/3/2023
UGX,0.321382,0.324596,0.327809,10/3/2023
USD,"1,205.94","1,218.00","1,230.05",10/3/2023
XAF,1.901764,1.92078,1.939796,10/3/2023
XDR,"1,580.70","1,596.50","1,612.31",10/3/2023
XOF,1.943972,1.96341,1.982847,10/3/2023
ZAR,62.607472,63.233484,63.859495,10/3/2023
ZMW,57.22115,57.793304,58.365458,10/3/2023
ZWD,3.178249,3.210029,3.241808,10/3/2023
AED,328.032907,331.312905,334.592903,10/2/2023
AOA,1.442789,1.457215,1.471641,10/2/2023
AUD,771.455171,779.168943,786.882716,10/2/2023
BIF,0.424102,0.428342,0.432583,10/2/2023
CAD,886.233074,895.094509,903.955945,10/2/2023
CHF,"1,315.86","1,329.02","1,342.17",10/2/2023
CNY,165.012249,166.662205,168.312161,10/2/2023
DKK,170.639426,172.345648,174.05187,10/2/2023
EGP,38.991438,39.381313,39.771188,10/2/2023
ETB,21.62436,21.840581,22.056803,10/2/2023
EUR,"1,272.67","1,285.39","1,298.12",10/2/2023
GBP,"1,467.67","1,482.34","1,497.02",10/2/2023
GHS,104.000663,105.040565,106.080466,10/2/2023
GNF,0.140363,0.141767,0.14317,10/2/2023
HKD,153.830788,155.36894,156.907093,10/2/2023
ILS,315.162269,318.313573,321.464878,10/2/2023
INR,14.479092,14.623868,14.768644,10/2/2023
JPY,8.047688,8.128157,8.208626,10/2/2023
KES,8.132027,8.213339,8.294651,10/2/2023
KMF,2.584369,2.61021,2.636051,10/2/2023
KRW,0.890975,0.899884,0.908792,10/2/2023
KWD,"3,897.00","3,935.96","3,974.93",10/2/2023
LSL,63.612822,64.248886,64.88495,10/2/2023
LYD,246.486734,248.951353,251.415971,10/2/2023
MAD,117.076726,118.247375,119.418024,10/2/2023
MRO,3.370523,3.404225,3.437927,10/2/2023
MUR,27.087077,27.35792,27.628763,10/2/2023
MWK,1.114471,1.125615,1.136759,10/2/2023
MZN,18.861073,19.049665,19.238256,10/2/2023
NGN,1.565682,1.581337,1.596992,10/2/2023
NOK,112.435103,113.559341,114.683578,10/2/2023
PLN,275.135878,277.886959,280.63804,10/2/2023
QAR,330.408238,333.711986,337.015735,10/2/2023
RUB,12.24292,12.365337,12.487754,10/2/2023
SAR,321.241861,324.453955,327.666049,10/2/2023
SDG,2.008458,2.028541,2.048623,10/2/2023
SEK,110.173027,111.274646,112.376265,10/2/2023
SGD,879.537209,888.331693,897.126176,10/2/2023
SSP,1.194593,1.206538,1.218482,10/2/2023
SZL,63.612822,64.248886,64.88495,10/2/2023
TRY,43.864389,44.302989,44.741588,10/2/2023
TZS,0.480729,0.485536,0.490342,10/2/2023
UGX,0.320486,0.32369,0.326895,10/2/2023
USD,"1,204.83","1,216.88","1,228.93",10/2/2023
XAF,1.932554,1.951877,1.971201,10/2/2023
XDR,"1,584.33","1,600.17","1,616.02",10/2/2023
XOF,1.946409,1.965871,1.985333,10/2/2023
ZAR,63.608605,64.244627,64.880649,10/2/2023
ZMW,57.304914,57.877905,58.450897,10/2/2023
ZWD,3.17534,3.20709,3.23884,10/2/2023
AED,327.496839,330.771476,334.046114,9/29/2023
AOA,1.440449,1.454852,1.469255,9/29/2023
AUD,777.541937,785.316571,793.091205,9/29/2023
BIF,0.424617,0.428863,0.433108,9/29/2023
CAD,892.973354,901.902185,910.831017,9/29/2023
CHF,"1,317.51","1,330.69","1,343.86",9/29/2023
CNY,164.744705,166.391986,168.039266,9/29/2023
DKK,170.720615,172.427649,174.134683,9/29/2023
EGP,38.928219,39.317462,39.706705,9/29/2023
ETB,21.746876,21.964323,22.18177,9/29/2023
EUR,"1,273.01","1,285.74","1,298.47",9/29/2023
GBP,"1,470.94","1,485.65","1,500.36",9/29/2023
GHS,103.832041,104.870256,105.908472,9/29/2023
GNF,0.140136,0.141537,0.142938,9/29/2023
HKD,153.681212,155.217869,156.754526,9/29/2023
ILS,313.847152,316.985307,320.123461,9/29/2023
INR,14.476666,14.621419,14.766171,9/29/2023
JPY,8.062306,8.142921,8.223536,9/29/2023
KES,8.118842,8.200022,8.281202,9/29/2023
KMF,2.569954,2.595651,2.621348,9/29/2023
KRW,0.891334,0.900247,0.909159,9/29/2023
KWD,"3,892.57","3,931.49","3,970.41",9/29/2023
LSL,63.622754,64.258917,64.89508,9/29/2023
LYD,246.087091,248.547713,251.008336,9/29/2023
MAD,117.017415,118.187471,119.357527,9/29/2023
MRO,3.365058,3.398705,3.432352,9/29/2023
MUR,27.049173,27.319638,27.590102,9/29/2023
MWK,1.112664,1.12379,1.134915,9/29/2023
MZN,18.849738,19.038217,19.226695,9/29/2023
NGN,1.545701,1.561157,1.576612,9/29/2023
NOK,112.646147,113.772495,114.898843,9/29/2023
PLN,274.492512,277.23716,279.981808,9/29/2023
QAR,329.900194,333.198862,336.497531,9/29/2023
RUB,12.415531,12.539674,12.663816,9/29/2023
SAR,320.733643,323.940656,327.147668,9/29/2023
SDG,2.005202,2.025252,2.045302,9/29/2023
SEK,110.435855,111.540102,112.644349,9/29/2023
SGD,881.77995,890.596858,899.413767,9/29/2023
SSP,1.185439,1.197292,1.209145,9/29/2023
SZL,63.623355,64.259525,64.895694,9/29/2023
TRY,43.798081,44.236017,44.673954,9/29/2023
TZS,0.479949,0.484748,0.489547,9/29/2023
UGX,0.319966,0.323166,0.326365,9/29/2023
USD,"1,202.88","1,214.91","1,226.94",9/29/2023
XAF,1.913783,1.932919,1.952055,9/29/2023
XDR,"1,577.36","1,593.13","1,608.91",9/29/2023
XOF,1.93784,1.957217,1.976593,9/29/2023
ZAR,63.624558,64.26074,64.896921,9/29/2023
ZMW,57.485658,58.060456,58.635255,9/29/2023
ZWD,3.170191,3.20189,3.233589,9/29/2023
RUB,12.421782,12.545987,12.670193,9/28/2023
SAR,320.316413,323.519254,326.722095,9/28/2023
SDG,2.002913,2.02294,2.042967,9/28/2023
SEK,108.688342,109.775115,110.861889,9/28/2023
SGD,875.893945,884.651999,893.410054,9/28/2023
SSP,1.193097,1.205026,1.216956,9/28/2023
SZL,62.623156,63.249324,63.875493,9/28/2023
TRY,43.910883,44.349947,44.789012,9/28/2023
TZS,0.479401,0.484195,0.488988,9/28/2023
UGX,0.320202,0.323403,0.326605,9/28/2023
USD,"1,201.51","1,213.52","1,225.53",9/28/2023
XAF,1.907993,1.927071,1.946149,9/28/2023
XDR,"1,575.46","1,591.22","1,606.97",9/28/2023
XOF,1.935628,1.954982,1.974337,9/28/2023
ZAR,62.611742,63.237796,63.86385,9/28/2023
ZMW,57.834549,58.412836,58.991123,9/28/2023
ZWD,3.166572,3.198235,3.229897,9/28/2023
AED,327.127157,330.398098,333.669039,9/28/2023
AOA,1.438805,1.453191,1.467578,9/28/2023
AUD,765.420163,773.073592,780.72702,9/28/2023
BIF,0.424132,0.428373,0.432614,9/28/2023
CAD,890.268777,899.170565,908.072354,9/28/2023
CHF,"1,304.96","1,318.01","1,331.05",9/28/2023
CNY,164.402831,166.046694,167.690556,9/28/2023
DKK,169.287559,170.980263,172.672968,9/28/2023
EGP,38.883777,39.272575,39.661374,9/28/2023
ETB,21.722049,21.939247,22.156446,9/28/2023
EUR,"1,262.30","1,274.93","1,287.55",9/28/2023
GBP,"1,458.33","1,472.91","1,487.49",9/28/2023
GHS,104.028897,105.069081,106.109264,9/28/2023
GNF,0.139976,0.141375,0.142775,9/28/2023
HKD,153.509366,155.044305,156.579243,9/28/2023
ILS,312.424313,315.548241,318.672169,9/28/2023
INR,14.449926,14.594411,14.738896,9/28/2023
JPY,8.042288,8.122703,8.203118,9/28/2023
KES,8.123991,8.205223,8.286454,9/28/2023
KMF,2.570625,2.596328,2.622032,9/28/2023
KRW,0.885511,0.894365,0.903219,9/28/2023
KWD,"3,884.10","3,922.94","3,961.77",9/28/2023
LSL,62.623156,63.249324,63.875493,9/28/2023
